Review_Title,Review_Text,Review_Location,Product,Length,Word_count,mean_word_length,score,sentiment
Wow!!,"['realli', 'enjoy', 'exfoli', 'face', 'mask', 'textur', 'satisfi', 'feel', 'amaz', 'skin', 'quick', 'easi', 'product', 'add', 'skincar', 'routin', 'face', 'look', 'brighter', 'smoother', 'use']","Zachary, LA",Hydro Masque Exfoliant,217,38,4.7368421052631575,0.7003,1
I like it,"['realli', 'like', 'product', 'littl', 'bead', 'bottl', 'dissolv', 'realli', 'gentli', 'skin', 'without', 'harsh', 'strong', 'smell', 'realli', 'good']",Florida,Hydro Masque Exfoliant,181,34,4.352941176470588,0.6254,1
Hydrating but not greasy,"['alway', 'enjoy', 'tri', 'dermalogica', 'product', 'mainli', 'normal', 'price', 'rang', 'someth', 'would', 'buy', 'eye', 'hydromasqu', 'sinc', 'launch', 'help', 'flake', 'get', 'face', 'winter', 'transit', 'season', 'use', 'realli', 'easi', 'provid', 'instant', 'burst', 'hydrat', 'wash', 'find', 'hydrat', 'super', 'long', 'last', 'usual', 'day', 'skin', 'back', 'tight', 'dri', 'typic', 'wash', 'mask', 'littl', 'exfoli', 'bead', 'fun', 'think', 'made', 'much', 'differ', 'help', 'smooth', 'hydrat', 'skin', 'enjoy', 'rub', 'though']",St. Louis,Hydro Masque Exfoliant,710,131,4.427480916030534,0.9584,1
Weird product,"['product', 'far', 'one', 'worst', 'facial', 'product', 'ever', 'tri', 'smell', 'like', 'fresh', 'grass', 'put', 'face', 'dri', 'face', 'horribl', 'would', 'recommend', 'product']",pa,Hydro Masque Exfoliant,196,38,4.184210526315789,0.296,1
Hydration,"['mask', 'easi', 'pop', 'shower', 'rins', 'realli', 'scent', 'awesom', 'face', 'feel', 'plump', 'moistur', 'use', 'love']",Kaukauna WI,Hydro Masque Exfoliant,169,35,3.857142857142857,0.6369,1
Good product,"['feel', 'nice', 'moment', 'face', 'feel', 'good', 'use', 'appear', 'leav', 'red', 'irrit', '3hour', 'use']",Indiana,Hydro Masque Exfoliant,115,21,4.523809523809524,0.6908,1
Exfoliating and Hydrating Mask,"['love', 'mask', 'easi', 'dispens', 'bottl', 'easili', 'see', 'much', 'left', 'sphere', 'interest', 'sooth', 'skin', 'extra', 'messi', 'step', 'worth', 'though', 'skin', 'soft', 'smooth', 'use', 'mask', 'dri', 'would', 'recommend']",Chicago,Hydro Masque Exfoliant,324,62,4.241935483870968,0.891,1
Feels nice,"['love', 'way', 'mask', 'feel', 'appli', 'like', 'use', 'morn', '2', 'time', 'week', 'give', 'skin', 'littl', 'extra', 'hydrat', 'skin', 'feel', 'softer', 'use', 'goe', 'feel', 'cool', 'love', 'smell', 'well', 'smell', 'like', 'cucumb', 'like', 'spa', 'receiv', 'free', 'sampl', 'love']",Boston,Hydro Masque Exfoliant,313,67,3.6865671641791047,0.9794,1
"Love this mask, new favorite","['use', 'differ', 'mask', 'mask', 'around', 'great', 'nice', 'easi', 'appli', 'feel', 'good', 'work', 'skin', 'get', 'nice', 'hydrat', 'pore', 'get', 'nice', 'deep', 'clean', 'use', 'everi', 'day', 'work', 'perfectli', 'continu', 'use', 'mask', 'love']",Ohio,Hydro Masque Exfoliant,306,64,3.796875,0.9694,1
The most fun I've ever had with a mask!,"['love', 'dermalogica', 'mask', 'kick', 'late', 'first', 'took', 'box', 'intrigu', 'pump', 'littl', 'surpris', 'see', 'direct', 'outsid', 'follow', 'websit', 'url', 'got', 'page', 'custom', 'mask', 'experi', 'great', 'experi', 'use', 'facial', 'scanner', 'timer', 'love', 'know', 'exactli', 'need', 'extra', 'moistur', 'skin', 'definit', 'felt', 'clean', 'moistur', 'treatment', 'think', 'exfoli', 'definit', 'great', 'mask', 'add', 'collect', 'complaint', 'littl', 'expens', 'much', 'product', 'get', 'product', 'innov']",New Orleans,Hydro Masque Exfoliant,652,120,4.441666666666666,0.959,1
Love it,"['realli', 'love', 'love', 'tri']",Claymont,Hydro Masque Exfoliant,37,8,3.75,0.8555,1
Nice,"['mask', 'make', 'dramat', 'differ', 'skin', 'textur', 'alway', 'left', 'skin', 'soft', 'littl', 'smoother', 'use', 'two', 'time', 'per', 'week', '10', 'minut']",Portland,Hydro Masque Exfoliant,165,32,4.1875,0.0,0
Good mask,"['enjoy', 'use', 'mask', 'left', 'skin', 'soft', 'exfoli', 'nice', 'total', 'love']",Miami,Hydro Masque Exfoliant,99,20,4.0,0.8807,1
Omg,"['absolut', 'love', 'mask', 'face', 'felt', 'amaz', 'gave', 'slight', 'glow', 'taken', 'becam', 'favorit', 'dri', 'skin']",Ohio,Hydro Masque Exfoliant,153,31,3.967741935483871,0.6369,1
Amazing skin care,"['easi', 'use', 'n', 'felt', 'amaz']",Bronx ny,Hydro Masque Exfoliant,38,9,3.3333333333333335,0.0,0
Best mask ever!,"['obsess', 'mask', 'love', 'built', 'push', 'mask', 'come', 'without', 'dip', 'finger', 'mayb', 'contamin', 'bacteria']",Atlanta,Hydro Masque Exfoliant,172,32,4.40625,0.4939,1
Amazing formula,"['wow', 'stuff', 'amaz', 'made', 'skin', 'look', 'hydrat', 'feel', 'amaz', 'happi']","Wellington, FL",Hydro Masque Exfoliant,90,18,4.055555555555555,0.5859,1
Love this mask,"['mask', 'exfoli', 'super', 'hydrat', 'time', 'also', 'love', 'leav', '20', 'min', 'longer', 'effect', 'definit', 'purchas']",Philly,Hydro Masque Exfoliant,189,37,4.135135135135135,0.8442,1
Just what I was looking for,"['sooth', 'exfoli', 'smell', 'amaz', 'gentl', 'yet', 'effect', 'use', 'twice', 'week', 'follow', 'night', 'time', 'facial', 'cocoon']",San Diego,Hydro Masque Exfoliant,167,31,4.419354838709677,0.0,0
Very Nice but Dispenser Broke,"['realli', 'love', 'product', 'dermalogica', 'could', 'put', 'tube', 'would', 'fine', 'pump', 'dispens', 'use', 'product', 'one', 'time', 'second', 'use', 'white', 'press', 'dispens', 'collaps', 'find', 'way', 'get', 'product', 'luckili', 'metal', 'tool', 'scrap', 'last', 'bit', 'skincar', 'shove', 'metal', 'stick', 'right', 'collaps', 'dispens', 'use', 'push', 'plastic', 'bit', 'see', 'column', 'dispens', 'product', 'way', 'although', 'love', 'product', 'make', 'skin', 'smooth', 'soft', 'hate', 'dispens', 'grant', 'work', 'around', 'use', 'product', 'howev', 'price', 'point', 'need', 'one', 'took', '2', 'star', 'sheer', 'frustrat', 'use', 'mask', 'hope', 'one', 'els', 'experi', 'still', 'recommend', 'mask']",Las Vegas,Hydro Masque Exfoliant,876,171,4.128654970760234,0.9246,1
Im addicted to this product!,"['keep', 'stock', 'hous', 'whole', 'famili', 'use', 'feel', 'bead', 'roll', 'around', 'gentli', 'exfoli', 'skin', 'skin', 'smoother', 'brighter', 'textur', 'even']","Atlanta, Georgia",Hydro Masque Exfoliant,200,36,4.583333333333333,0.3818,1
Underwhelmed,"['price', 'point', 'high', 'product', 'littl', 'differ', 'skin', 'post', 'use', 'disappoint']",Willowbrook,Hydro Masque Exfoliant,128,24,4.375,-0.4019,0
Quality product!,"['receiv', 'free', 'sampl', 'otherwis', 'tri', 'realli', 'glad', 'use', 'weekend', 'deep', 'clean', '54', 'yr', 'old', 'skin', 'without', 'strip']","Abilene, Tx",Hydro Masque Exfoliant,151,28,4.428571428571429,0.8402,1
Wilted lettuce,"['product', 'nice', 'weekli', 'exfoli', 'skin', 'refresh', 'smooth', 'afterward', 'smell', 'put', 'dead', 'lettuc', 'type', 'smell', 'handl', 'smell', '3', '5', 'minut', 'sit', 'skin', 'like', 'unsur', 'smell']",Oklahoma,Hydro Masque Exfoliant,293,56,4.25,0.0,0
Disappointed,"['usual', 'love', 'dermalogica', 'product', 'swear', 'eye', 'cream', 'receiv', 'hydro', 'masqu', 'exfoli', 'free', 'bzzagent', 'sampl', 'super', 'pump', 'well', 'pump', 'big', 'let', 'use', 'product', 'exactli', 'state', 'month', 'annnnnnd', 'noth', 'face', 'kind', 'felt', 'greasi', 'afterward', 'could', 'weirdo', 'skin', 'may', 'give', 'tri', 'go']",Oklahoma,Hydro Masque Exfoliant,406,80,4.0875,0.9313,1
Love this,"['mask', 'nice', 'skin', 'dri', 'especi', 'face', 'especi', 'winter', 'mask', 'real', 'nice', 'quick', '5', 'minut', 'dri', 'face', 'hydrat', 'exfoli', 'somehow', 'time', 'someth', 'usual', 'separ', 'worri', 'exfoli', 'mask', 'togeth', 'day', 'dri', 'face', 'love', 'product', 'buy', 'thank', 'bzzagent', 'introduc', 'great', 'product', 'allow', 'test']",Michigan,Hydro Masque Exfoliant,530,98,4.418367346938775,0.9538,1
Interesting Mask,"['found', 'demralogica', 'hydro', 'mask', 'interest', 'mask', 'result', 'use', 'hydro', 'mask', 'amaz', 'howev', 'textur', 'person', 'take', 'get', 'use', 'feel', 'put', 'mask', 'use', 'time', 'abl', 'get', 'textur', 'issu', 'start', 'enjoy', 'mask', 'say', 'smell', 'cucumb', 'bit', 'strong', 'could', 'dislik', 'cucumb', 'scent']",California,Hydro Masque Exfoliant,432,86,4.034883720930233,0.8591,1
I love Dermalogica products,"['use', 'mask', 'time', 'week', 'feel', 'face', 'dri', 'need', 'littl', 'help', 'purchas', 'twice', 'plan', 'continu', 'need']",Shreveport LA,Hydro Masque Exfoliant,148,32,3.65625,0.4019,1
Oh she's nice!,"['use', 'week', 'realli', 'like', 'skin', 'usual', 'pretti', 'dri', 'lot', 'moistur', 'use', 'time', 'week', 'realli', 'seem', 'make', 'skin', 'bit', 'moistur', 'usual', 'like', 'blue', 'dot', 'make', 'kinda', 'fun', 'like', 'mush', 'skin', 'put', 'product', 'continu', 'use', 'see', 'well', 'help', 'improv', 'skin', 'receiv', 'product', 'complementari', 'test', 'review', 'purpos', 'unsur', 'price', 'receiv', 'full', 'size', 'product', 'happi', 'amount', 'product', 'come', 'realli', 'like', 'pump', 'back', 'end', 'help', 'push', 'product', 'textur', 'product', 'fine', 'look', 'thick', 'spread', 'thin', 'easili', 'thing', 'big', 'scent', 'somewhat', 'hard', 'describ', 'mayb', 'like', 'alo', 'clay', 'overal', 'pretti', 'pleas', 'product', 'would', 'recommend', 'give', 'tri']",ATX,Hydro Masque Exfoliant,952,187,4.096256684491979,0.9726,1
Very hydrating,"['five', 'minut', 'made', 'skin', 'soft', 'hydrat', 'night', 'much', 'need', 'winter', 'season']","Salisbury, NC",Hydro Masque Exfoliant,125,23,4.478260869565218,0.0,0
Great Product,"['mask', 'work', 'great', 'hydrat', 'face', 'get', 'rid', 'dri', 'dead', 'skin', 'creami', 'use', 'twice', 'week', 'find', 'gentl', 'enough', 'packag', 'littler', 'weird', 'definit', 'recommend']",Florida,Hydro Masque Exfoliant,228,43,4.325581395348837,0.1531,1
Good for sensitive skin,"['receiv', 'complimentari', 'sampl', 'glad', 'tend', 'react', 'mani', 'mask', 'one', 'great', 'sensit', 'skin', 'brighten', 'firm', 'tire', 'age', 'skin', 'gentli']","North Cove, WA",Hydro Masque Exfoliant,168,31,4.451612903225806,0.875,1
Extra hydrating!,"['like', 'use', 'product', 'shower', 'quick', '5', 'min', 'exfoli', 'mask', 'realli', 'hydrat', 'normal', 'winter', 'face', 'get', 'dri', 'due', 'cold', 'air', 'product', 'realli', 'help', 'keep', 'face', 'hudrat', 'feel', 'good']","San diego, ca",Hydro Masque Exfoliant,247,47,4.276595744680851,0.7964,1
Buy it!,"['work', 'great', 'skin', 'type']",Richmond Va,Hydro Masque Exfoliant,31,6,4.333333333333333,0.6249,1
Amazing product,"['product', 'leav', 'skin', 'look', 'smooth', 'hydrat', 'also', 'light', 'scent', 'cucumb', 'bamboo', 'conveni', 'time', 'crunch', 'take', '5', 'minut', 'work', 'magic', 'receiv', 'complimentari', 'product']",Los Angeles,Hydro Masque Exfoliant,240,44,4.4772727272727275,0.0,0
Would absolutely buy this again,"['product', 'wonder', 'mask', 'keep', 'least', '10', 'minut', 'one', 'take', '5', 'minut', 'hurri', 'one', 'perfect', 'also', 'make', 'skin', 'feel', 'extrem', 'soft', 'afterward', 'small', 'breakout', 'use', 'first', 'time', 'mean', 'get', 'impur']","Orlando, Fl",Hydro Masque Exfoliant,329,64,4.15625,0.5719,1
It's hydrating,"['use', 'product', 'time', 'notic', 'exfoli', 'skin', 'much', 'notic', 'hydrat', 'leav', 'face', 'feel', 'fresh', 'continu', 'use', 'mask', 'especi', 'sinc', 'colder', 'temperatur', 'face', 'need', 'extra', 'moistur']","Riverside,Ca",Hydro Masque Exfoliant,271,47,4.787234042553192,0.3182,1
Love this mask,"['use', 'finger', 'rub', 'mask', 'clean', 'damp', 'skin', 'left', '5', 'min', 'wet', 'finger', 'rub', 'skin', 'rins', 'skin', 'left', 'feel', 'soft', 'smooth', 'look', 'great', 'textur', 'mask', 'littl', 'sphere', 'smell', 'great', 'would', 'definit', 'recommend', 'give', 'tri']",Iowa,Hydro Masque Exfoliant,319,63,4.079365079365079,0.9246,1
Buy it!,"['work', 'great', 'skin', 'type']",Richmond Va,Hydro Masque Exfoliant,31,6,4.333333333333333,0.6249,1
Amazing product,"['product', 'leav', 'skin', 'look', 'smooth', 'hydrat', 'also', 'light', 'scent', 'cucumb', 'bamboo', 'conveni', 'time', 'crunch', 'take', '5', 'minut', 'work', 'magic', 'receiv', 'complimentari', 'product']",Los Angeles,Hydro Masque Exfoliant,240,44,4.4772727272727275,0.0,0
Would absolutely buy this again,"['product', 'wonder', 'mask', 'keep', 'least', '10', 'minut', 'one', 'take', '5', 'minut', 'hurri', 'one', 'perfect', 'also', 'make', 'skin', 'feel', 'extrem', 'soft', 'afterward', 'small', 'breakout', 'use', 'first', 'time', 'mean', 'get', 'impur']","Orlando, Fl",Hydro Masque Exfoliant,329,64,4.15625,0.5719,1
It's hydrating,"['use', 'product', 'time', 'notic', 'exfoli', 'skin', 'much', 'notic', 'hydrat', 'leav', 'face', 'feel', 'fresh', 'continu', 'use', 'mask', 'especi', 'sinc', 'colder', 'temperatur', 'face', 'need', 'extra', 'moistur']","Riverside,Ca",Hydro Masque Exfoliant,271,47,4.787234042553192,0.3182,1
Love this mask,"['use', 'finger', 'rub', 'mask', 'clean', 'damp', 'skin', 'left', '5', 'min', 'wet', 'finger', 'rub', 'skin', 'rins', 'skin', 'left', 'feel', 'soft', 'smooth', 'look', 'great', 'textur', 'mask', 'littl', 'sphere', 'smell', 'great', 'would', 'definit', 'recommend', 'give', 'tri']",Iowa,Hydro Masque Exfoliant,319,63,4.079365079365079,0.9246,1
Buy it!,"['work', 'great', 'skin', 'type']",Richmond Va,Hydro Masque Exfoliant,31,6,4.333333333333333,0.6249,1
Amazing product,"['product', 'leav', 'skin', 'look', 'smooth', 'hydrat', 'also', 'light', 'scent', 'cucumb', 'bamboo', 'conveni', 'time', 'crunch', 'take', '5', 'minut', 'work', 'magic', 'receiv', 'complimentari', 'product']",Los Angeles,Hydro Masque Exfoliant,240,44,4.4772727272727275,0.0,0
Would absolutely buy this again,"['product', 'wonder', 'mask', 'keep', 'least', '10', 'minut', 'one', 'take', '5', 'minut', 'hurri', 'one', 'perfect', 'also', 'make', 'skin', 'feel', 'extrem', 'soft', 'afterward', 'small', 'breakout', 'use', 'first', 'time', 'mean', 'get', 'impur']","Orlando, Fl",Hydro Masque Exfoliant,329,64,4.15625,0.5719,1
It's hydrating,"['use', 'product', 'time', 'notic', 'exfoli', 'skin', 'much', 'notic', 'hydrat', 'leav', 'face', 'feel', 'fresh', 'continu', 'use', 'mask', 'especi', 'sinc', 'colder', 'temperatur', 'face', 'need', 'extra', 'moistur']","Riverside,Ca",Hydro Masque Exfoliant,271,47,4.787234042553192,0.3182,1
Love this mask,"['use', 'finger', 'rub', 'mask', 'clean', 'damp', 'skin', 'left', '5', 'min', 'wet', 'finger', 'rub', 'skin', 'rins', 'skin', 'left', 'feel', 'soft', 'smooth', 'look', 'great', 'textur', 'mask', 'littl', 'sphere', 'smell', 'great', 'would', 'definit', 'recommend', 'give', 'tri']",Iowa,Hydro Masque Exfoliant,319,63,4.079365079365079,0.9246,1
Buy it!,"['work', 'great', 'skin', 'type']",Richmond Va,Hydro Masque Exfoliant,31,6,4.333333333333333,0.6249,1
Amazing product,"['product', 'leav', 'skin', 'look', 'smooth', 'hydrat', 'also', 'light', 'scent', 'cucumb', 'bamboo', 'conveni', 'time', 'crunch', 'take', '5', 'minut', 'work', 'magic', 'receiv', 'complimentari', 'product']",Los Angeles,Hydro Masque Exfoliant,240,44,4.4772727272727275,0.0,0
Would absolutely buy this again,"['product', 'wonder', 'mask', 'keep', 'least', '10', 'minut', 'one', 'take', '5', 'minut', 'hurri', 'one', 'perfect', 'also', 'make', 'skin', 'feel', 'extrem', 'soft', 'afterward', 'small', 'breakout', 'use', 'first', 'time', 'mean', 'get', 'impur']","Orlando, Fl",Hydro Masque Exfoliant,329,64,4.15625,0.5719,1
It's hydrating,"['use', 'product', 'time', 'notic', 'exfoli', 'skin', 'much', 'notic', 'hydrat', 'leav', 'face', 'feel', 'fresh', 'continu', 'use', 'mask', 'especi', 'sinc', 'colder', 'temperatur', 'face', 'need', 'extra', 'moistur']","Riverside,Ca",Hydro Masque Exfoliant,271,47,4.787234042553192,0.3182,1
Love this mask,"['use', 'finger', 'rub', 'mask', 'clean', 'damp', 'skin', 'left', '5', 'min', 'wet', 'finger', 'rub', 'skin', 'rins', 'skin', 'left', 'feel', 'soft', 'smooth', 'look', 'great', 'textur', 'mask', 'littl', 'sphere', 'smell', 'great', 'would', 'definit', 'recommend', 'give', 'tri']",Iowa,Hydro Masque Exfoliant,319,63,4.079365079365079,0.9246,1
Buy it!,"['work', 'great', 'skin', 'type']",Richmond Va,Hydro Masque Exfoliant,31,6,4.333333333333333,0.6249,1
Amazing product,"['product', 'leav', 'skin', 'look', 'smooth', 'hydrat', 'also', 'light', 'scent', 'cucumb', 'bamboo', 'conveni', 'time', 'crunch', 'take', '5', 'minut', 'work', 'magic', 'receiv', 'complimentari', 'product']",Los Angeles,Hydro Masque Exfoliant,240,44,4.4772727272727275,0.0,0
Would absolutely buy this again,"['product', 'wonder', 'mask', 'keep', 'least', '10', 'minut', 'one', 'take', '5', 'minut', 'hurri', 'one', 'perfect', 'also', 'make', 'skin', 'feel', 'extrem', 'soft', 'afterward', 'small', 'breakout', 'use', 'first', 'time', 'mean', 'get', 'impur']","Orlando, Fl",Hydro Masque Exfoliant,329,64,4.15625,0.5719,1
It's hydrating,"['use', 'product', 'time', 'notic', 'exfoli', 'skin', 'much', 'notic', 'hydrat', 'leav', 'face', 'feel', 'fresh', 'continu', 'use', 'mask', 'especi', 'sinc', 'colder', 'temperatur', 'face', 'need', 'extra', 'moistur']","Riverside,Ca",Hydro Masque Exfoliant,271,47,4.787234042553192,0.3182,1
Love this mask,"['use', 'finger', 'rub', 'mask', 'clean', 'damp', 'skin', 'left', '5', 'min', 'wet', 'finger', 'rub', 'skin', 'rins', 'skin', 'left', 'feel', 'soft', 'smooth', 'look', 'great', 'textur', 'mask', 'littl', 'sphere', 'smell', 'great', 'would', 'definit', 'recommend', 'give', 'tri']",Iowa,Hydro Masque Exfoliant,319,63,4.079365079365079,0.9246,1
Buy it!,"['work', 'great', 'skin', 'type']",Richmond Va,Hydro Masque Exfoliant,31,6,4.333333333333333,0.6249,1
Amazing product,"['product', 'leav', 'skin', 'look', 'smooth', 'hydrat', 'also', 'light', 'scent', 'cucumb', 'bamboo', 'conveni', 'time', 'crunch', 'take', '5', 'minut', 'work', 'magic', 'receiv', 'complimentari', 'product']",Los Angeles,Hydro Masque Exfoliant,240,44,4.4772727272727275,0.0,0
Would absolutely buy this again,"['product', 'wonder', 'mask', 'keep', 'least', '10', 'minut', 'one', 'take', '5', 'minut', 'hurri', 'one', 'perfect', 'also', 'make', 'skin', 'feel', 'extrem', 'soft', 'afterward', 'small', 'breakout', 'use', 'first', 'time', 'mean', 'get', 'impur']","Orlando, Fl",Hydro Masque Exfoliant,329,64,4.15625,0.5719,1
It's hydrating,"['use', 'product', 'time', 'notic', 'exfoli', 'skin', 'much', 'notic', 'hydrat', 'leav', 'face', 'feel', 'fresh', 'continu', 'use', 'mask', 'especi', 'sinc', 'colder', 'temperatur', 'face', 'need', 'extra', 'moistur']","Riverside,Ca",Hydro Masque Exfoliant,271,47,4.787234042553192,0.3182,1
Love this mask,"['use', 'finger', 'rub', 'mask', 'clean', 'damp', 'skin', 'left', '5', 'min', 'wet', 'finger', 'rub', 'skin', 'rins', 'skin', 'left', 'feel', 'soft', 'smooth', 'look', 'great', 'textur', 'mask', 'littl', 'sphere', 'smell', 'great', 'would', 'definit', 'recommend', 'give', 'tri']",Iowa,Hydro Masque Exfoliant,319,63,4.079365079365079,0.9246,1
Buy it!,"['work', 'great', 'skin', 'type']",Richmond Va,Hydro Masque Exfoliant,31,6,4.333333333333333,0.6249,1
Amazing product,"['product', 'leav', 'skin', 'look', 'smooth', 'hydrat', 'also', 'light', 'scent', 'cucumb', 'bamboo', 'conveni', 'time', 'crunch', 'take', '5', 'minut', 'work', 'magic', 'receiv', 'complimentari', 'product']",Los Angeles,Hydro Masque Exfoliant,240,44,4.4772727272727275,0.0,0
Would absolutely buy this again,"['product', 'wonder', 'mask', 'keep', 'least', '10', 'minut', 'one', 'take', '5', 'minut', 'hurri', 'one', 'perfect', 'also', 'make', 'skin', 'feel', 'extrem', 'soft', 'afterward', 'small', 'breakout', 'use', 'first', 'time', 'mean', 'get', 'impur']","Orlando, Fl",Hydro Masque Exfoliant,329,64,4.15625,0.5719,1
It's hydrating,"['use', 'product', 'time', 'notic', 'exfoli', 'skin', 'much', 'notic', 'hydrat', 'leav', 'face', 'feel', 'fresh', 'continu', 'use', 'mask', 'especi', 'sinc', 'colder', 'temperatur', 'face', 'need', 'extra', 'moistur']","Riverside,Ca",Hydro Masque Exfoliant,271,47,4.787234042553192,0.3182,1
Love this mask,"['use', 'finger', 'rub', 'mask', 'clean', 'damp', 'skin', 'left', '5', 'min', 'wet', 'finger', 'rub', 'skin', 'rins', 'skin', 'left', 'feel', 'soft', 'smooth', 'look', 'great', 'textur', 'mask', 'littl', 'sphere', 'smell', 'great', 'would', 'definit', 'recommend', 'give', 'tri']",Iowa,Hydro Masque Exfoliant,319,63,4.079365079365079,0.9246,1
Buy it!,"['work', 'great', 'skin', 'type']",Richmond Va,Hydro Masque Exfoliant,31,6,4.333333333333333,0.6249,1
Amazing product,"['product', 'leav', 'skin', 'look', 'smooth', 'hydrat', 'also', 'light', 'scent', 'cucumb', 'bamboo', 'conveni', 'time', 'crunch', 'take', '5', 'minut', 'work', 'magic', 'receiv', 'complimentari', 'product']",Los Angeles,Hydro Masque Exfoliant,240,44,4.4772727272727275,0.0,0
